customer_id,subscription_id,plan_name,amount,status,transaction_date
CUST6077,SUB37478,Basic,29,Active,2023-01-25
CUST3128,SUB78265,Enterprise,199,Active,2023-04-08
CUST4039,SUB88542,Basic,29,Canceled,2024-05-05
CUST2483,SUB40915,Pro,79,Canceled,2024-08-28
CUST2904,SUB70644,Pro,79,Active,2025-05-16
CUST7008,SUB14035,Basic,29,Active,2025-02-23
CUST6170,SUB84729,Enterprise,199,Active,2024-05-24
CUST9046,SUB29224,Enterprise,199,Active,2023-05-23
CUST5221,SUB69308,Pro,79,Active,2025-04-11
CUST3233,SUB79236,Enterprise,199,Active,2024-02-07
CUST5342,SUB76145,Pro,79,Active,2024-03-26
CUST9909,SUB36907,Pro,79,Active,2024-01-17
CUST7299,SUB43580,Basic,29,Active,2024-08-09
CUST7255,SUB75551,Basic,29,Active,2023-12-14
CUST8510,SUB98303,Pro,79,Active,2024-08-01
CUST2057,SUB61707,Basic,29,Active,2023-05-18
CUST8083,SUB10885,Enterprise,199,Active,2025-05-08
CUST1458,SUB56604,Basic,29,Active,2025-01-15
CUST6184,SUB25204,Basic,29,Active,2024-10-06
CUST5920,SUB54238,Pro,79,Active,2023-12-26
CUST5613,SUB28869,Basic,29,Canceled,2024-12-16
CUST8245,SUB57957,Basic,29,Active,2023-11-25
CUST5390,SUB61605,Enterprise,199,Active,2025-05-22
CUST9070,SUB54346,Pro,79,Active,2024-01-22
CUST4722,SUB57970,Pro,79,Active,2023-04-21
CUST8180,SUB31230,Pro,79,Active,2025-05-18
CUST6903,SUB73620,Basic,29,Active,2024-12-10
CUST3923,SUB19254,Enterprise,199,Canceled,2024-12-21
CUST6810,SUB47179,Pro,79,Active,2023-05-10
CUST3976,SUB79666,Pro,79,Active,2024-04-06
CUST4698,SUB50131,Basic,29,Active,2025-03-02
CUST1063,SUB89082,Basic,29,Active,2025-05-13
CUST6553,SUB31945,Pro,79,Active,2025-04-03
CUST6688,SUB32570,Basic,29,Active,2023-09-09
CUST8432,SUB83058,Basic,29,Active,2025-05-05
CUST3804,SUB21105,Basic,29,Canceled,2024-01-24
CUST9501,SUB81358,Enterprise,199,Active,2023-02-22
CUST4190,SUB17746,Pro,79,Canceled,2024-10-31
CUST1883,SUB30439,Enterprise,199,Active,2025-02-20
CUST5774,SUB12895,Enterprise,199,Canceled,2023-05-10
CUST8264,SUB63753,Basic,29,Active,2025-05-08
CUST7160,SUB34519,Pro,79,Active,2024-12-18
CUST8975,SUB85257,Enterprise,199,Active,2024-06-29
CUST9046,SUB64156,Pro,79,Canceled,2023-11-02
CUST4756,SUB46263,Pro,79,Active,2023-10-09
CUST5291,SUB72274,Enterprise,199,Canceled,2024-08-27
CUST8401,SUB11977,Pro,79,Active,2024-09-24
CUST6437,SUB71650,Basic,29,Canceled,2025-04-06
CUST8268,SUB18030,Enterprise,199,Active,2024-11-13
CUST3598,SUB99839,Basic,29,Active,2024-02-25
CUST7485,SUB69857,Basic,29,Active,2023-12-14
CUST2762,SUB28826,Enterprise,199,Active,2023-11-09
CUST9533,SUB61066,Basic,29,Active,2023-06-13
CUST3352,SUB96490,Enterprise,199,Active,2025-05-13
CUST3342,SUB98584,Enterprise,199,Active,2024-02-28
CUST9963,SUB38479,Pro,79,Canceled,2024-06-01
CUST5285,SUB76977,Pro,79,Active,2023-01-21
CUST5832,SUB94513,Enterprise,199,Canceled,2023-08-30
CUST5801,SUB45184,Pro,79,Active,2023-10-15
CUST6754,SUB85182,Pro,79,Active,2024-12-11
CUST4819,SUB98201,Basic,29,Active,2023-03-22
CUST8175,SUB50687,Pro,79,Canceled,2023-04-08
CUST8402,SUB87225,Pro,79,Active,2023-08-08
CUST4315,SUB39127,Basic,29,Active,2023-09-22
CUST4401,SUB25000,Enterprise,199,Active,2024-03-12
CUST6374,SUB76173,Enterprise,199,Active,2025-03-12
CUST8768,SUB64214,Pro,79,Active,2023-01-28
CUST8650,SUB65553,Enterprise,199,Active,2024-08-14
CUST7199,SUB73543,Pro,79,Active,2024-01-08
CUST3206,SUB11445,Enterprise,199,Canceled,2023-07-18
CUST8148,SUB42455,Pro,79,Active,2025-02-27
CUST8779,SUB62513,Basic,29,Active,2023-08-10
CUST4468,SUB90447,Enterprise,199,Canceled,2025-04-07
CUST2761,SUB13888,Enterprise,199,Active,2024-11-28
CUST6505,SUB88691,Basic,29,Active,2024-08-28
CUST5196,SUB98043,Pro,79,Active,2024-04-21
CUST9607,SUB29397,Basic,29,Active,2023-01-28
CUST8915,SUB96929,Enterprise,199,Active,2024-04-14
CUST4071,SUB51153,Basic,29,Active,2024-11-26
CUST5302,SUB24061,Enterprise,199,Active,2025-06-07
CUST8310,SUB10587,Basic,29,Active,2025-04-24
CUST2863,SUB80319,Pro,79,Active,2023-05-03
CUST9696,SUB69791,Pro,79,Active,2025-01-21
CUST8468,SUB11593,Basic,29,Active,2023-02-18
CUST2137,SUB38091,Pro,79,Canceled,2024-07-24
CUST7547,SUB85287,Basic,29,Active,2024-09-06
CUST4209,SUB51242,Basic,29,Active,2023-01-19
CUST2267,SUB93623,Pro,79,Active,2023-03-29
CUST2490,SUB28142,Pro,79,Active,2025-03-09
CUST9919,SUB39923,Basic,29,Active,2023-12-27
CUST7901,SUB95897,Pro,79,Active,2023-04-20
CUST1793,SUB68133,Basic,29,Active,2023-04-19
CUST1151,SUB65720,Pro,79,Active,2024-05-14
CUST8620,SUB33541,Pro,79,Canceled,2025-01-29
CUST7837,SUB12204,Basic,29,Active,2024-10-18
CUST5382,SUB39408,Enterprise,199,Active,2024-08-18
CUST1566,SUB54556,Pro,79,Active,2023-09-10
CUST3486,SUB87346,Basic,29,Canceled,2024-03-25
CUST9481,SUB45763,Basic,29,Active,2023-03-18
CUST3466,SUB22736,Enterprise,199,Active,2025-02-17
CUST5551,SUB49802,Pro,79,Active,2023-02-01
CUST5916,SUB20499,Basic,29,Active,2025-04-02
CUST8041,SUB71455,Basic,29,Active,2024-04-21
CUST3285,SUB44316,Enterprise,199,Active,2024-01-26
CUST3736,SUB28680,Pro,79,Active,2024-07-13
CUST6074,SUB40967,Basic,29,Active,2024-06-26
CUST3257,SUB92646,Pro,79,Active,2024-01-16
CUST2196,SUB69726,Basic,29,Active,2023-10-17
CUST7324,SUB44218,Enterprise,199,Active,2024-01-31
CUST9059,SUB96691,Basic,29,Canceled,2025-06-09
CUST8140,SUB78841,Basic,29,Active,2023-02-27
CUST6744,SUB40743,Pro,79,Active,2023-12-23
CUST9981,SUB14571,Pro,79,Canceled,2024-10-31
CUST3490,SUB43045,Enterprise,199,Active,2025-06-05
CUST3976,SUB21806,Pro,79,Active,2024-10-18
CUST3919,SUB32427,Enterprise,199,Active,2023-06-29
CUST4170,SUB85352,Enterprise,199,Active,2024-07-18
CUST5054,SUB52337,Basic,29,Active,2023-10-17
CUST1276,SUB58289,Pro,79,Canceled,2024-10-09
CUST9999,SUB62085,Pro,79,Active,2024-09-30
CUST5342,SUB41201,Basic,29,Active,2023-01-23
CUST7178,SUB44241,Enterprise,199,Active,2023-06-28
CUST8096,SUB17059,Basic,29,Active,2024-05-20
CUST6573,SUB33102,Enterprise,199,Active,2025-04-13
CUST9289,SUB82414,Pro,79,Active,2023-11-03
CUST5796,SUB88719,Enterprise,199,Canceled,2024-05-13
CUST1049,SUB40789,Enterprise,199,Active,2024-06-29
CUST5630,SUB41247,Pro,79,Active,2024-03-12
CUST3909,SUB83010,Pro,79,Active,2023-03-21
CUST8843,SUB86743,Enterprise,199,Active,2023-12-31
CUST3978,SUB42667,Basic,29,Active,2025-05-24
CUST1062,SUB14753,Basic,29,Active,2025-04-17
CUST8094,SUB33523,Basic,29,Canceled,2023-06-12
CUST8202,SUB73125,Enterprise,199,Canceled,2024-04-22
CUST7843,SUB88759,Enterprise,199,Active,2023-03-12
CUST5732,SUB19059,Enterprise,199,Active,2024-05-23
CUST9215,SUB63469,Basic,29,Active,2023-11-11
CUST2312,SUB10265,Pro,79,Active,2025-01-04
CUST6178,SUB46084,Enterprise,199,Active,2023-01-18
CUST3787,SUB27236,Enterprise,199,Active,2025-02-24
CUST3600,SUB72027,Pro,79,Active,2023-10-28
CUST5103,SUB88937,Enterprise,199,Active,2025-03-06
CUST2298,SUB73899,Enterprise,199,Active,2023-10-27
CUST5553,SUB52492,Enterprise,199,Active,2025-03-04
CUST5851,SUB16559,Basic,29,Canceled,2023-04-20
CUST6534,SUB89119,Pro,79,Active,2024-02-19
CUST4283,SUB59883,Pro,79,Active,2023-03-19
CUST7349,SUB74765,Pro,79,Active,2024-01-10
CUST9255,SUB78836,Enterprise,199,Active,2025-06-10
CUST2212,SUB38468,Enterprise,199,Active,2025-04-26
CUST7189,SUB53250,Pro,79,Active,2023-09-12
CUST9302,SUB54378,Pro,79,Canceled,2025-05-04
CUST7851,SUB54255,Pro,79,Active,2025-03-05
CUST8396,SUB56584,Pro,79,Active,2024-01-30
CUST5981,SUB18335,Enterprise,199,Canceled,2025-01-25
CUST4449,SUB48576,Enterprise,199,Active,2023-04-20
CUST8124,SUB81542,Pro,79,Canceled,2023-09-14
CUST3724,SUB23835,Basic,29,Canceled,2023-03-12
CUST3346,SUB36021,Enterprise,199,Active,2023-11-09
CUST2886,SUB18274,Enterprise,199,Active,2024-03-17
CUST3737,SUB82072,Enterprise,199,Canceled,2025-05-05
CUST5954,SUB89166,Basic,29,Active,2024-08-25
CUST3740,SUB11993,Enterprise,199,Active,2024-01-12
CUST9626,SUB50317,Enterprise,199,Active,2024-03-04
CUST6509,SUB14331,Pro,79,Active,2025-04-29
CUST7131,SUB21874,Pro,79,Active,2023-12-07
CUST4966,SUB11596,Enterprise,199,Active,2025-01-03
CUST9233,SUB87497,Pro,79,Canceled,2023-07-23
CUST6324,SUB61034,Pro,79,Active,2024-06-20
CUST4833,SUB74952,Basic,29,Active,2024-06-29
CUST5119,SUB40963,Basic,29,Active,2024-01-01
CUST4678,SUB53536,Enterprise,199,Active,2023-12-03
CUST7367,SUB67753,Pro,79,Canceled,2023-07-22
CUST2087,SUB77010,Enterprise,199,Active,2023-03-21
CUST8231,SUB95139,Pro,79,Active,2025-01-02
CUST2055,SUB63865,Basic,29,Active,2024-11-13
CUST8572,SUB48824,Basic,29,Active,2023-08-01
CUST6495,SUB48707,Basic,29,Canceled,2025-02-27
CUST7553,SUB27516,Enterprise,199,Active,2024-09-17
CUST9669,SUB68823,Basic,29,Canceled,2024-05-21
CUST1113,SUB85733,Pro,79,Active,2023-11-26
CUST1864,SUB25685,Basic,29,Active,2025-01-03
CUST8765,SUB45252,Enterprise,199,Active,2023-06-22
CUST8654,SUB49439,Basic,29,Active,2023-06-04
CUST1385,SUB85285,Basic,29,Active,2023-09-24
CUST7923,SUB38363,Basic,29,Canceled,2024-11-22
CUST9887,SUB68409,Pro,79,Active,2023-11-25
CUST2437,SUB45292,Pro,79,Canceled,2025-02-14
CUST8754,SUB39324,Basic,29,Active,2025-03-17
CUST3557,SUB86165,Pro,79,Active,2024-10-23
CUST2792,SUB24058,Enterprise,199,Active,2024-12-03
CUST6447,SUB54954,Enterprise,199,Active,2023-04-07
CUST9095,SUB72293,Basic,29,Active,2023-11-01
CUST5237,SUB63527,Basic,29,Active,2025-05-24
CUST7287,SUB90722,Enterprise,199,Active,2024-02-19
CUST8305,SUB30119,Enterprise,199,Active,2024-03-16
CUST7543,SUB94625,Enterprise,199,Active,2024-06-13
CUST2901,SUB18634,Pro,79,Active,2023-05-28
CUST7948,SUB32616,Enterprise,199,Active,2023-01-04
CUST1804,SUB38825,Basic,29,Active,2024-01-09
CUST5824,SUB83416,Enterprise,199,Active,2024-04-05
CUST2365,SUB38090,Basic,29,Active,2025-03-12
CUST4722,SUB58228,Enterprise,199,Active,2023-02-25
CUST5557,SUB97956,Enterprise,199,Active,2024-07-22
CUST3377,SUB75314,Enterprise,199,Active,2025-03-29
CUST2628,SUB82334,Enterprise,199,Active,2025-01-14
CUST9967,SUB94824,Basic,29,Active,2025-05-20
CUST8660,SUB59261,Enterprise,199,Active,2023-12-11
CUST1517,SUB21620,Enterprise,199,Canceled,2025-02-14
CUST1899,SUB35309,Pro,79,Active,2023-09-13
CUST6434,SUB37805,Basic,29,Active,2023-03-14
CUST8770,SUB94443,Basic,29,Active,2023-11-08
CUST2874,SUB14152,Enterprise,199,Canceled,2024-01-29
CUST8941,SUB88471,Enterprise,199,Active,2023-05-11
CUST4716,SUB33535,Enterprise,199,Active,2024-02-17
CUST1563,SUB49444,Enterprise,199,Active,2023-12-01
CUST9224,SUB53784,Basic,29,Canceled,2023-03-09
CUST4006,SUB55325,Basic,29,Active,2024-06-12
CUST4583,SUB77098,Pro,79,Active,2024-05-28
CUST5107,SUB74376,Enterprise,199,Active,2025-01-21
CUST9915,SUB75871,Pro,79,Active,2023-08-19
CUST8005,SUB93586,Pro,79,Active,2023-07-21
CUST1082,SUB20481,Enterprise,199,Active,2024-09-21
CUST3413,SUB15347,Enterprise,199,Canceled,2025-02-08
CUST6989,SUB60036,Pro,79,Active,2025-05-01
CUST4749,SUB96515,Pro,79,Active,2025-05-21
CUST9790,SUB68818,Basic,29,Canceled,2024-12-03
CUST1870,SUB50876,Pro,79,Active,2025-04-03
CUST4300,SUB41439,Basic,29,Active,2024-10-06
CUST8655,SUB36971,Pro,79,Active,2023-02-12
CUST7880,SUB53280,Enterprise,199,Active,2024-12-01
CUST3558,SUB38614,Enterprise,199,Active,2023-10-28
CUST2064,SUB83680,Basic,29,Active,2025-03-22
CUST4519,SUB34517,Basic,29,Active,2025-03-22
CUST4404,SUB55007,Pro,79,Canceled,2023-05-04
CUST3181,SUB24323,Enterprise,199,Active,2024-01-04
CUST4473,SUB73538,Enterprise,199,Canceled,2023-12-31
CUST8826,SUB92028,Enterprise,199,Active,2023-03-14
CUST1290,SUB13014,Enterprise,199,Active,2024-08-13
CUST7195,SUB46464,Basic,29,Canceled,2024-03-11
CUST6856,SUB98915,Pro,79,Active,2024-11-08
CUST7736,SUB34537,Basic,29,Active,2023-11-18
CUST6567,SUB60587,Enterprise,199,Active,2023-06-25
CUST5794,SUB14139,Pro,79,Active,2023-04-01
CUST5495,SUB40411,Pro,79,Active,2025-06-10
CUST5296,SUB95015,Pro,79,Active,2023-01-06
CUST3974,SUB53014,Basic,29,Active,2023-03-29
CUST5380,SUB59215,Enterprise,199,Canceled,2023-02-16
CUST8526,SUB77987,Basic,29,Canceled,2024-08-20
CUST7692,SUB66095,Basic,29,Active,2024-05-01
CUST7878,SUB16977,Basic,29,Active,2023-05-23
CUST8095,SUB82871,Enterprise,199,Active,2024-05-29
CUST2774,SUB57106,Enterprise,199,Active,2024-11-08
CUST2166,SUB85292,Enterprise,199,Active,2025-03-15
CUST1135,SUB86143,Pro,79,Active,2023-08-20
CUST1346,SUB28576,Pro,79,Active,2024-08-10
CUST2322,SUB86519,Pro,79,Active,2024-05-16
CUST1786,SUB68680,Enterprise,199,Active,2023-04-18
CUST7393,SUB10877,Basic,29,Active,2023-04-15
CUST7321,SUB35920,Enterprise,199,Active,2024-07-23
CUST6834,SUB22070,Basic,29,Active,2025-05-19
CUST1919,SUB67090,Enterprise,199,Canceled,2024-04-09
CUST4006,SUB21608,Enterprise,199,Active,2024-03-31
CUST2531,SUB89683,Pro,79,Active,2025-04-26
CUST7781,SUB81252,Enterprise,199,Active,2025-02-10
CUST3412,SUB98725,Enterprise,199,Canceled,2023-10-16
CUST6310,SUB60899,Basic,29,Active,2025-03-19
CUST4055,SUB80797,Enterprise,199,Active,2025-04-13
CUST6988,SUB21125,Pro,79,Active,2025-05-23
CUST2618,SUB64921,Enterprise,199,Active,2023-02-13
CUST8553,SUB65743,Basic,29,Active,2025-02-06
CUST8132,SUB32934,Pro,79,Active,2025-03-14
CUST8596,SUB79076,Enterprise,199,Active,2024-01-10
CUST8299,SUB70741,Pro,79,Canceled,2023-03-27
CUST2057,SUB25773,Pro,79,Active,2024-10-05
CUST9181,SUB31944,Pro,79,Active,2023-08-21
CUST7458,SUB77918,Enterprise,199,Active,2024-08-08
CUST1383,SUB58244,Enterprise,199,Active,2023-07-03
CUST4033,SUB12627,Pro,79,Active,2023-04-11
CUST1234,SUB33276,Enterprise,199,Active,2025-01-19
CUST6739,SUB87623,Basic,29,Active,2023-01-11
CUST4779,SUB19135,Basic,29,Active,2023-05-27
CUST1245,SUB28824,Pro,79,Active,2024-04-04
CUST2301,SUB80612,Basic,29,Active,2025-04-30
CUST4999,SUB51953,Pro,79,Active,2023-11-24
CUST4475,SUB30393,Basic,29,Active,2024-08-07
CUST4405,SUB95737,Enterprise,199,Active,2024-11-25
CUST3353,SUB63799,Pro,79,Active,2023-08-13
CUST2177,SUB72984,Pro,79,Canceled,2024-03-13
CUST1259,SUB81315,Pro,79,Canceled,2024-11-28
CUST2396,SUB19329,Enterprise,199,Active,2023-03-30
CUST2358,SUB25874,Basic,29,Active,2023-09-03
CUST3997,SUB27436,Basic,29,Canceled,2024-06-20
CUST3734,SUB56221,Basic,29,Active,2024-04-22
CUST1418,SUB34423,Basic,29,Active,2024-06-06
CUST4613,SUB16379,Pro,79,Active,2025-01-29
CUST1132,SUB62862,Enterprise,199,Active,2023-11-23
CUST6581,SUB70636,Enterprise,199,Active,2025-03-18
CUST2855,SUB21398,Pro,79,Canceled,2023-07-13
CUST9932,SUB43769,Pro,79,Active,2025-04-27
CUST7240,SUB64448,Enterprise,199,Canceled,2023-07-30
CUST4809,SUB57057,Basic,29,Active,2023-08-22
CUST3004,SUB13573,Pro,79,Canceled,2024-10-21
CUST1268,SUB95864,Basic,29,Active,2023-03-20
CUST6012,SUB15808,Enterprise,199,Active,2025-04-25
CUST6988,SUB28442,Basic,29,Active,2024-04-03
CUST5215,SUB40215,Pro,79,Active,2024-11-03
CUST9402,SUB12366,Basic,29,Active,2023-03-21
CUST3520,SUB37554,Enterprise,199,Active,2024-08-04
CUST9703,SUB23701,Basic,29,Active,2023-02-12
CUST6443,SUB30013,Enterprise,199,Canceled,2025-01-16
CUST9449,SUB65179,Pro,79,Active,2025-02-09
CUST1676,SUB76069,Pro,79,Active,2025-04-12
CUST7293,SUB55263,Enterprise,199,Active,2023-01-21
CUST9087,SUB80120,Basic,29,Active,2024-03-22
CUST1392,SUB88811,Pro,79,Active,2023-10-31
CUST2347,SUB39098,Enterprise,199,Active,2023-08-08
CUST4738,SUB99235,Pro,79,Active,2025-04-30
CUST5544,SUB85921,Basic,29,Active,2025-04-14
CUST6315,SUB33873,Pro,79,Active,2023-07-30
CUST3650,SUB62707,Basic,29,Active,2025-04-30
CUST1955,SUB15152,Pro,79,Active,2024-10-29
CUST4606,SUB55486,Pro,79,Active,2023-07-01
CUST4967,SUB15983,Enterprise,199,Active,2025-01-31
CUST8347,SUB92017,Basic,29,Active,2025-04-17
CUST3416,SUB61403,Enterprise,199,Active,2023-10-03
CUST7836,SUB49323,Pro,79,Active,2023-04-18
CUST5562,SUB54684,Pro,79,Active,2024-12-26
CUST7473,SUB86143,Basic,29,Active,2024-10-26
CUST7169,SUB63234,Enterprise,199,Active,2023-04-05
CUST6698,SUB14996,Enterprise,199,Active,2024-12-25
CUST7110,SUB47728,Basic,29,Active,2023-09-26
CUST4378,SUB66781,Pro,79,Active,2024-01-22
CUST9683,SUB12980,Basic,29,Active,2025-02-06
CUST3201,SUB98036,Enterprise,199,Active,2023-02-07
CUST8203,SUB80100,Pro,79,Active,2025-03-31
CUST8386,SUB99970,Pro,79,Active,2024-09-14
CUST8240,SUB82563,Pro,79,Active,2024-11-03
CUST9623,SUB13600,Enterprise,199,Active,2024-09-23
CUST1345,SUB17943,Enterprise,199,Active,2023-09-11
CUST7262,SUB16064,Enterprise,199,Active,2023-05-11
CUST5185,SUB72806,Enterprise,199,Active,2023-04-09
CUST8028,SUB22288,Pro,79,Active,2025-05-23
CUST8693,SUB43621,Pro,79,Canceled,2023-05-05
CUST1180,SUB65381,Basic,29,Canceled,2023-11-26
CUST1559,SUB69301,Basic,29,Active,2023-09-04
CUST1812,SUB44260,Basic,29,Active,2024-02-18
CUST3536,SUB14847,Basic,29,Active,2024-02-12
CUST9250,SUB89544,Basic,29,Canceled,2024-09-27
CUST4521,SUB40781,Basic,29,Active,2025-04-25
CUST4960,SUB79212,Enterprise,199,Active,2023-01-11
CUST9674,SUB23555,Enterprise,199,Canceled,2024-02-22
CUST9788,SUB12913,Enterprise,199,Active,2024-09-20
CUST9138,SUB53260,Enterprise,199,Active,2023-01-16
CUST3235,SUB29741,Enterprise,199,Active,2023-06-12
CUST1552,SUB12992,Pro,79,Active,2024-01-21
CUST5637,SUB34697,Enterprise,199,Active,2025-01-17
CUST7597,SUB77417,Pro,79,Active,2025-04-10
CUST2118,SUB22467,Pro,79,Active,2023-01-24
CUST2347,SUB80307,Enterprise,199,Active,2024-07-28
CUST6398,SUB37276,Enterprise,199,Active,2024-10-13
CUST8715,SUB25715,Pro,79,Active,2023-08-13
CUST3661,SUB89205,Enterprise,199,Active,2024-04-22
CUST7500,SUB73095,Basic,29,Active,2024-12-13
CUST9515,SUB78236,Basic,29,Active,2023-12-11
CUST6194,SUB35976,Basic,29,Active,2023-02-27
CUST8344,SUB25255,Basic,29,Active,2024-07-19
CUST9828,SUB20323,Basic,29,Active,2023-06-18
CUST3374,SUB16842,Pro,79,Active,2025-06-16
CUST2454,SUB18059,Basic,29,Active,2023-01-05
CUST1370,SUB33868,Basic,29,Active,2023-05-10
CUST7920,SUB52786,Basic,29,Active,2025-04-05
CUST6066,SUB32749,Pro,79,Active,2023-03-16
CUST4592,SUB60367,Pro,79,Active,2023-06-08
CUST3812,SUB20925,Enterprise,199,Active,2024-05-04
CUST9441,SUB40913,Enterprise,199,Active,2024-12-12
CUST7173,SUB77359,Pro,79,Active,2024-11-13
CUST9430,SUB91244,Basic,29,Active,2023-01-19
CUST2597,SUB19104,Basic,29,Active,2023-12-13
CUST6044,SUB55191,Basic,29,Active,2023-04-07
CUST7115,SUB87182,Enterprise,199,Active,2024-11-14
CUST5199,SUB29148,Basic,29,Active,2025-06-01
CUST3792,SUB45483,Pro,79,Active,2024-11-14
CUST8924,SUB84268,Enterprise,199,Canceled,2024-11-14
CUST3811,SUB80371,Enterprise,199,Active,2024-03-13
CUST2385,SUB91821,Enterprise,199,Active,2023-03-17
CUST8898,SUB28124,Enterprise,199,Canceled,2024-08-27
CUST6942,SUB89914,Enterprise,199,Active,2023-07-22
CUST3887,SUB12639,Basic,29,Canceled,2024-08-30
CUST3256,SUB75132,Pro,79,Active,2024-12-24
CUST8770,SUB52785,Enterprise,199,Active,2024-02-15
CUST1540,SUB76591,Pro,79,Active,2025-04-04
CUST9458,SUB72396,Pro,79,Active,2025-05-24
CUST7065,SUB91818,Basic,29,Active,2023-06-24
CUST8131,SUB14127,Pro,79,Canceled,2023-03-14
CUST7272,SUB95921,Enterprise,199,Active,2024-07-21
CUST5615,SUB26473,Enterprise,199,Active,2024-06-30
CUST3474,SUB53575,Pro,79,Active,2024-11-09
CUST9782,SUB55964,Enterprise,199,Active,2023-12-12
CUST3205,SUB67302,Pro,79,Active,2024-11-10
CUST4912,SUB46602,Pro,79,Active,2023-12-07
CUST6424,SUB39961,Enterprise,199,Active,2023-09-25
CUST7590,SUB95805,Basic,29,Canceled,2023-08-09
CUST2256,SUB22370,Enterprise,199,Active,2024-12-20
CUST8327,SUB95109,Pro,79,Active,2025-01-06
CUST4792,SUB56832,Basic,29,Canceled,2024-04-21
CUST9557,SUB65462,Enterprise,199,Canceled,2023-05-28
CUST9693,SUB35759,Basic,29,Active,2025-06-18
CUST6921,SUB71602,Pro,79,Active,2024-02-06
CUST9697,SUB73907,Enterprise,199,Active,2024-07-02
CUST1589,SUB48163,Enterprise,199,Active,2023-05-18
CUST3774,SUB17052,Pro,79,Active,2023-07-23
CUST2048,SUB75844,Enterprise,199,Active,2023-09-01
CUST2167,SUB12319,Enterprise,199,Active,2023-09-20
CUST6747,SUB26337,Pro,79,Active,2025-05-05
CUST2763,SUB90824,Basic,29,Active,2024-05-06
CUST2803,SUB95241,Basic,29,Canceled,2025-01-17
CUST6067,SUB93275,Pro,79,Active,2024-07-05
CUST5681,SUB20790,Pro,79,Active,2023-01-16
CUST5097,SUB41230,Pro,79,Active,2023-10-07
CUST5432,SUB89581,Pro,79,Active,2023-11-25
CUST4241,SUB37390,Basic,29,Active,2023-07-23
CUST6567,SUB19977,Basic,29,Active,2023-05-30
CUST2172,SUB13305,Pro,79,Active,2023-01-14
CUST6084,SUB71898,Enterprise,199,Active,2024-01-16
CUST9275,SUB64240,Pro,79,Canceled,2024-09-13
CUST6970,SUB40410,Basic,29,Canceled,2024-06-05
CUST9987,SUB58634,Pro,79,Active,2023-04-04
CUST3758,SUB46225,Pro,79,Active,2023-05-12
CUST2807,SUB76728,Pro,79,Active,2025-05-06
CUST9439,SUB82610,Basic,29,Active,2025-03-14
CUST9866,SUB73473,Basic,29,Active,2023-02-11
CUST8228,SUB45629,Pro,79,Canceled,2024-11-26
CUST1230,SUB43052,Pro,79,Active,2023-08-18
CUST5170,SUB63557,Basic,29,Active,2024-02-12
CUST8742,SUB43506,Basic,29,Active,2025-02-13
CUST5204,SUB26611,Enterprise,199,Active,2024-12-23
CUST1292,SUB49801,Enterprise,199,Active,2025-04-01
CUST9639,SUB20276,Pro,79,Active,2023-08-06
CUST7677,SUB40179,Pro,79,Canceled,2024-12-18
CUST1375,SUB33820,Basic,29,Active,2023-03-13
CUST1784,SUB85058,Basic,29,Active,2025-01-01
CUST6486,SUB19701,Basic,29,Active,2023-10-28
CUST2396,SUB10293,Basic,29,Active,2024-06-05
CUST5776,SUB55600,Basic,29,Active,2024-11-04
CUST2493,SUB18414,Enterprise,199,Active,2024-09-22
CUST3283,SUB95660,Pro,79,Active,2025-05-04
CUST3474,SUB92127,Basic,29,Active,2024-05-29
CUST4976,SUB50885,Enterprise,199,Active,2024-11-24
CUST2312,SUB69532,Basic,29,Active,2024-10-02
CUST5731,SUB23002,Pro,79,Active,2025-05-14
CUST6246,SUB53731,Pro,79,Active,2025-05-18
CUST7859,SUB97045,Pro,79,Active,2023-04-09
CUST6290,SUB46017,Basic,29,Active,2023-12-23
CUST6914,SUB43885,Basic,29,Canceled,2023-11-15
CUST5185,SUB43826,Pro,79,Active,2024-08-21
CUST8344,SUB73807,Pro,79,Canceled,2023-07-24
CUST4718,SUB31163,Enterprise,199,Active,2025-05-01
CUST5525,SUB81016,Basic,29,Active,2023-11-30
CUST6578,SUB77577,Enterprise,199,Canceled,2024-06-24
CUST7103,SUB70532,Basic,29,Active,2025-03-13
CUST5449,SUB44112,Pro,79,Canceled,2023-01-02
CUST5009,SUB73458,Pro,79,Active,2023-06-20
CUST2367,SUB83552,Pro,79,Active,2023-06-13
CUST2196,SUB76336,Pro,79,Active,2023-08-31
CUST3885,SUB27717,Basic,29,Active,2025-02-09
CUST5263,SUB56732,Enterprise,199,Active,2024-08-19
CUST2927,SUB36057,Pro,79,Active,2024-10-10
CUST9536,SUB27490,Pro,79,Active,2023-11-25
CUST1128,SUB88133,Enterprise,199,Active,2024-05-13
CUST2386,SUB33117,Pro,79,Active,2025-03-22
CUST5762,SUB86362,Pro,79,Canceled,2023-08-17
CUST8559,SUB34144,Basic,29,Active,2024-05-03
CUST6372,SUB97127,Basic,29,Active,2023-12-03
CUST6314,SUB90781,Pro,79,Active,2024-04-01
CUST5146,SUB90214,Pro,79,Active,2025-04-12
CUST3611,SUB55738,Basic,29,Active,2025-02-27
CUST7172,SUB95012,Basic,29,Active,2024-06-02
CUST8273,SUB75895,Basic,29,Canceled,2025-02-02
CUST7369,SUB99915,Enterprise,199,Active,2023-12-10
CUST9828,SUB95369,Basic,29,Active,2024-10-16
CUST9139,SUB37354,Basic,29,Active,2025-03-23
